MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
60.0,0.259,108.0,13418.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0688,0.1133,0.1256,0.2426,0.1593,8.0,5.0,2004.0,2005.0,0.1505,0.1048,0.0856,0.0765,0.2631,132.0,0.2786,0.2509,0.2331,0.3667,0.2666,0.222,0.1522,0.0,0.1584,0.0,1117.0,1117.0,0.2548,0.2964,0.6388,0.2496,1132.0,1320.0,0.0,2452.0,0.0,0.0,3.0,1.0,4.0,1.0,0.2698,9.0,0.1814,1.0,0.2122,0.2281,2004.0,0.3491,3.0,691.0,0.193,0.2296,0.4298,113.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2006.0,0.1035,0.1726
20.0,0.259,112.0,10859.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1875,0.3097,0.043,0.1133,0.1256,0.2426,0.1335,5.0,5.0,1994.0,1995.0,0.1505,0.1048,0.0856,0.0765,0.1548,0.0,0.1736,0.2509,0.2331,0.2273,0.2666,0.178,0.1522,0.0,0.1584,0.0,1097.0,1097.0,0.2548,0.2964,0.6388,0.2496,1097.0,0.0,0.0,1097.0,0.0,0.0,1.0,1.0,3.0,1.0,0.178,6.0,0.1814,0.0,0.0,0.1817,1995.0,0.2067,2.0,672.0,0.193,0.2296,0.4298,392.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,0.1035,0.1726
20.0,0.259,74.0,8532.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,5.0,6.0,1954.0,1990.0,0.1921,0.1048,0.06,0.0529,0.2028,650.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.131,1213.0,0.1584,0.0,84.0,1297.0,0.2548,0.2163,0.6388,0.2496,1297.0,0.0,0.0,1297.0,0.0,1.0,1.0,0.0,3.0,1.0,0.178,5.0,0.1814,1.0,0.1928,0.1817,1954.0,0.3491,2.0,498.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,0.1035,0.1726
20.0,0.259,68.0,7922.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,5.0,7.0,1953.0,2007.0,0.1505,0.1048,0.0856,0.0765,0.1548,0.0,0.1736,0.2303,0.155,0.1578,0.2666,0.178,0.2099,731.0,0.1584,0.0,326.0,1057.0,0.2548,0.1963,0.6388,0.2496,1057.0,0.0,0.0,1057.0,1.0,0.0,1.0,0.0,3.0,1.0,0.2698,5.0,0.1814,0.0,0.0,0.1201,1953.0,0.2067,1.0,246.0,0.193,0.2296,0.4298,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,0.1035,0.1443
90.0,0.259,65.0,6040.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0279,0.1133,0.1256,0.1744,0.1335,4.0,5.0,1955.0,1955.0,0.1505,0.1048,0.043,0.0599,0.1548,0.0,0.1736,0.2509,0.2331,0.1185,0.1534,0.116,0.0942,0.0,0.0946,0.0,0.0,0.0,0.2548,0.1963,0.3612,0.13,1152.0,0.0,0.0,1152.0,0.0,0.0,2.0,0.0,2.0,2.0,0.1343,6.0,0.1814,0.0,0.0,0.0925,1968.744241876658,0.1503,0.0,0.0,0.1064,0.1263,0.2652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,0.1035,0.1026
20.0,0.259,84.0,8658.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,6.0,5.0,1965.0,1965.0,0.1505,0.1048,0.06,0.0529,0.2028,101.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.131,643.0,0.1584,0.0,445.0,1088.0,0.2548,0.2964,0.6388,0.2496,1324.0,0.0,0.0,1324.0,0.0,0.0,2.0,0.0,3.0,1.0,0.178,6.0,0.1814,1.0,0.1928,0.1817,1965.0,0.2939,2.0,440.0,0.193,0.2296,0.4298,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.2331,0.0,0.0,12.0,2006.0,0.1035,0.1443
20.0,0.259,115.0,16905.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0527,0.1133,0.1256,0.2426,0.1335,5.0,6.0,1959.0,1959.0,0.1505,0.1048,0.0856,0.0765,0.1548,0.0,0.1736,0.2303,0.155,0.1578,0.2666,0.2769,0.1333,967.0,0.1584,0.0,383.0,1350.0,0.2548,0.2163,0.6388,0.2496,1328.0,0.0,0.0,1328.0,0.0,1.0,1.0,1.0,2.0,1.0,0.178,5.0,0.1814,2.0,0.2122,0.1817,1959.0,0.2939,1.0,308.0,0.193,0.2296,0.305,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,0.1035,0.1726
85.0,0.259,69.84597083997883,9180.0,0.5818,0.0,0.2493,0.2376,0.5682,0.2311,0.3097,0.0406,0.1133,0.1256,0.2426,0.1025,5.0,7.0,1983.0,1983.0,0.1505,0.1048,0.0653,0.0598,0.1548,0.0,0.1736,0.2509,0.155,0.2273,0.2666,0.222,0.1441,747.0,0.1409,93.0,0.0,840.0,0.2548,0.2163,0.6388,0.2496,884.0,0.0,0.0,884.0,1.0,0.0,1.0,0.0,2.0,1.0,0.2698,5.0,0.1814,0.0,0.0,0.1817,1983.0,0.2939,2.0,504.0,0.193,0.2199,0.4298,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,12.0,2007.0,0.1035,0.1726
20.0,0.259,69.85433115312034,9200.0,0.5818,0.0,0.2493,0.2376,0.5682,0.2311,0.3097,0.043,0.1133,0.1256,0.2426,0.1335,5.0,6.0,1975.0,1980.0,0.1921,0.1048,0.0856,0.0765,0.1548,0.0,0.1736,0.2509,0.155,0.2273,0.2666,0.222,0.1354,280.0,0.1296,491.0,167.0,938.0,0.2548,0.1963,0.6388,0.2496,938.0,0.0,0.0,938.0,1.0,0.0,1.0,0.0,3.0,1.0,0.178,5.0,0.1814,0.0,0.0,0.1201,1977.0,0.2067,1.0,308.0,0.193,0.2296,0.4298,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,7.0,2008.0,0.1035,0.1726
20.0,0.259,70.0,7945.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,5.0,6.0,1959.0,1959.0,0.1505,0.1048,0.078,0.0529,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1441,179.0,0.1296,506.0,465.0,1150.0,0.2548,0.2964,0.6388,0.1632,1150.0,0.0,0.0,1150.0,1.0,0.0,1.0,0.0,3.0,1.0,0.178,6.0,0.1814,0.0,0.0,0.1817,1959.0,0.2939,1.0,300.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,0.1035,0.1726
120.0,0.259,61.0,7658.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0688,0.1133,0.1256,0.2377,0.1335,9.0,5.0,2005.0,2005.0,0.1921,0.1048,0.0599,0.0534,0.2028,412.0,0.4419,0.2509,0.2331,0.3667,0.2666,0.178,0.2099,456.0,0.1584,0.0,1296.0,1752.0,0.2548,0.2964,0.6388,0.2496,1752.0,0.0,0.0,1752.0,1.0,0.0,2.0,0.0,2.0,1.0,0.4179,6.0,0.1814,1.0,0.2122,0.1817,2005.0,0.2939,2.0,576.0,0.193,0.2296,0.4298,196.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,0.1035,0.1726
50.0,0.259,48.0,12822.0,0.5818,0.0,0.2493,0.2376,0.5682,0.2311,0.3097,0.034,0.1133,0.1256,0.2426,0.1086,7.0,5.0,2003.0,2003.0,0.1505,0.1048,0.0856,0.0765,0.1548,0.0,0.2786,0.2509,0.2331,0.3667,0.2666,0.178,0.2099,1351.0,0.1584,0.0,83.0,1434.0,0.2548,0.2964,0.6388,0.2496,1518.0,631.0,0.0,2149.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2698,6.0,0.1814,1.0,0.3166,0.1817,2003.0,0.2939,2.0,670.0,0.193,0.2296,0.4298,168.0,43.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,0.1035,0.1443
20.0,0.2902,84.0,11096.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.049,0.1133,0.1256,0.2426,0.1335,8.0,5.0,2006.0,2006.0,0.1505,0.1048,0.0856,0.0765,0.1548,0.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.222,0.2099,24.0,0.1584,0.0,1632.0,1656.0,0.2548,0.2964,0.6388,0.2496,1656.0,0.0,0.0,1656.0,0.0,0.0,2.0,0.0,3.0,1.0,0.2698,7.0,0.1814,0.0,0.0,0.1817,2006.0,0.2939,3.0,826.0,0.193,0.2296,0.4298,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,0.1035,0.1726
190.0,0.1713,33.0,4456.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0279,0.1133,0.1256,0.1678,0.1593,4.0,5.0,1920.0,2008.0,0.1505,0.1048,0.0599,0.0534,0.1548,0.0,0.1736,0.2509,0.1369,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,736.0,736.0,0.2548,0.2163,0.6388,0.2496,736.0,716.0,0.0,1452.0,0.0,0.0,2.0,0.0,2.0,3.0,0.178,8.0,0.1814,0.0,0.0,0.0925,1972.120762683922,0.1503,0.0,0.0,0.1064,0.1263,0.2652,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,0.1641,0.2682
20.0,0.259,66.0,7742.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0297,0.1133,0.1256,0.2426,0.1335,5.0,7.0,1966.0,1966.0,0.1505,0.1048,0.0653,0.0598,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1333,763.0,0.1584,0.0,192.0,955.0,0.2548,0.2964,0.6388,0.2496,955.0,0.0,0.0,955.0,1.0,0.0,1.0,0.0,3.0,1.0,0.178,6.0,0.1814,0.0,0.0,0.1817,1966.0,0.2067,1.0,386.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,1.0,2007.0,0.1035,0.1726
60.0,0.259,80.47668734232445,13869.0,0.5818,0.0,0.2901,0.2376,0.5682,0.1875,0.3097,0.0419,0.1133,0.1256,0.2426,0.1593,6.0,6.0,1997.0,1997.0,0.1505,0.1048,0.0856,0.0765,0.1548,0.0,0.1736,0.2509,0.2331,0.2273,0.2666,0.222,0.2099,182.0,0.1584,0.0,612.0,794.0,0.2548,0.2163,0.6388,0.2496,794.0,676.0,0.0,1470.0,0.0,1.0,2.0,0.0,3.0,1.0,0.178,6.0,0.1814,0.0,0.0,0.1817,1997.0,0.3491,2.0,388.0,0.193,0.2296,0.4298,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,0.1035,0.1726
50.0,0.1713,52.0,6240.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0271,0.1133,0.1256,0.2426,0.1086,6.0,6.0,1934.0,1950.0,0.1505,0.1048,0.06,0.0529,0.1548,0.0,0.1736,0.2509,0.2331,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,816.0,816.0,0.2548,0.1963,0.6388,0.2496,816.0,0.0,360.0,1176.0,0.0,0.0,1.0,0.0,3.0,1.0,0.178,6.0,0.1814,1.0,0.2122,0.1201,1985.0,0.2067,2.0,528.0,0.193,0.2296,0.4298,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.227,400.0,9.0,2006.0,0.1035,0.1726
90.0,0.1713,110.0,8472.0,0.4182,0.0,0.2901,0.1887,0.5682,0.1875,0.3386,0.0218,0.1304,0.1256,0.1744,0.1335,5.0,5.0,1963.0,1963.0,0.1505,0.1048,0.06,0.0529,0.1548,0.0,0.1058,0.2509,0.155,0.2273,0.2666,0.2769,0.1354,104.0,0.1552,712.0,0.0,816.0,0.2548,0.1963,0.3612,0.2496,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,0.178,5.0,0.1814,0.0,0.0,0.0985,1963.0,0.2067,2.0,516.0,0.193,0.2296,0.4298,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,0.1035,0.1726
20.0,0.259,68.0,50271.0,0.5818,0.0,0.2493,0.2685,0.5682,0.1826,0.3097,0.0519,0.1133,0.1256,0.2426,0.1335,9.0,5.0,1981.0,1987.0,0.1505,0.2275,0.0604,0.0575,0.1548,0.0,0.2786,0.2509,0.155,0.3667,0.2666,0.2769,0.2099,1810.0,0.1584,0.0,32.0,1842.0,0.2548,0.2163,0.6388,0.2496,1842.0,0.0,0.0,1842.0,2.0,0.0,0.0,1.0,0.0,1.0,0.2698,5.0,0.1814,1.0,0.2122,0.1817,1981.0,0.3491,3.0,894.0,0.193,0.2296,0.4298,857.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,0.1035,0.1726
80.0,0.259,60.0,7134.0,0.5818,0.0,0.1993,0.1887,0.5682,0.1826,0.3386,0.0317,0.1133,0.1256,0.2426,0.1264,5.0,5.0,1955.0,1955.0,0.1505,0.1048,0.0599,0.0534,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1441,384.0,0.1584,0.0,0.0,384.0,0.2548,0.1963,0.6388,0.2496,1360.0,0.0,0.0,1360.0,0.0,0.0,1.0,0.0,3.0,1.0,0.178,6.0,0.1448,1.0,0.1928,0.1201,1962.0,0.2067,2.0,572.0,0.193,0.2296,0.4298,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,2.0,2007.0,0.1035,0.1726
20.0,0.259,100.0,10175.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,6.0,5.0,1964.0,1964.0,0.1505,0.1048,0.0653,0.0599,0.2028,272.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1333,490.0,0.1584,0.0,935.0,1425.0,0.2548,0.2163,0.6388,0.2496,1425.0,0.0,0.0,1425.0,0.0,0.0,2.0,0.0,3.0,1.0,0.178,7.0,0.1814,1.0,0.2122,0.1817,1964.0,0.2939,2.0,576.0,0.193,0.2296,0.4298,0.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,0.1035,0.1726
160.0,0.2902,24.0,2645.0,0.5818,0.5789,0.1993,0.2376,0.5682,0.1826,0.3097,0.049,0.1133,0.1256,0.1775,0.1593,8.0,5.0,1999.0,2000.0,0.1505,0.1048,0.0599,0.0534,0.2028,456.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.2099,649.0,0.1584,0.0,321.0,970.0,0.2548,0.2964,0.6388,0.2496,983.0,756.0,0.0,1739.0,1.0,0.0,2.0,1.0,3.0,1.0,0.2698,7.0,0.1814,0.0,0.0,0.1817,1999.0,0.3491,2.0,480.0,0.193,0.2296,0.4298,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,0.1035,0.1443
60.0,0.259,89.0,11645.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1875,0.3097,0.043,0.1133,0.1256,0.2426,0.1593,7.0,5.0,2004.0,2004.0,0.1505,0.1048,0.0856,0.0765,0.1548,0.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.178,0.1522,0.0,0.1584,0.0,860.0,860.0,0.2548,0.2964,0.6388,0.2496,860.0,860.0,0.0,1720.0,0.0,0.0,2.0,1.0,3.0,1.0,0.2698,7.0,0.1814,0.0,0.0,0.1817,2004.0,0.2939,2.0,565.0,0.193,0.2296,0.4298,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,0.1035,0.1726
60.0,0.259,66.0,13682.0,0.5818,0.0,0.2901,0.3053,0.5682,0.2311,0.3097,0.0675,0.1133,0.1256,0.2426,0.1593,10.0,5.0,2006.0,2006.0,0.1921,0.1048,0.0856,0.0765,0.2028,1031.0,0.4419,0.2509,0.2331,0.3667,0.2666,0.2769,0.1522,0.0,0.1584,0.0,1410.0,1410.0,0.2548,0.2964,0.6388,0.2496,1426.0,1519.0,0.0,2945.0,0.0,0.0,3.0,1.0,3.0,1.0,0.2698,10.0,0.1814,1.0,0.2122,0.2281,2006.0,0.3491,3.0,641.0,0.193,0.2296,0.4298,192.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,0.1641,0.2682
20.0,0.259,60.0,7200.0,0.5818,0.0,0.1993,0.1887,0.5682,0.1826,0.3097,0.043,0.1133,0.1256,0.2426,0.1335,5.0,7.0,1972.0,1972.0,0.1505,0.1048,0.0653,0.0598,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.222,0.1441,632.0,0.1584,0.0,148.0,780.0,0.2548,0.2964,0.6388,0.2496,780.0,0.0,0.0,780.0,0.0,0.0,1.0,0.0,2.0,1.0,0.178,4.0,0.1814,0.0,0.0,0.1201,1973.0,0.2067,1.0,352.0,0.193,0.2296,0.4298,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.0,0.0,1.0,2008.0,0.1035,0.1726
20.0,0.259,63.0,13072.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0406,0.085,0.1256,0.2426,0.1335,6.0,5.0,2004.0,2004.0,0.1505,0.1048,0.0856,0.0765,0.1548,0.0,0.1736,0.2509,0.2331,0.2273,0.2666,0.178,0.1441,941.0,0.1584,0.0,217.0,1158.0,0.2548,0.2964,0.6388,0.2496,1158.0,0.0,0.0,1158.0,1.0,0.0,1.0,1.0,3.0,1.0,0.2698,5.0,0.1814,0.0,0.0,0.1201,2006.0,0.2067,2.0,576.0,0.193,0.2296,0.4298,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,0.1641,0.2682
75.0,0.1713,60.0,7200.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0218,0.1133,0.1256,0.2426,0.1193,5.0,7.0,1920.0,1996.0,0.1505,0.1048,0.0599,0.0534,0.1548,0.0,0.1736,0.2509,0.1369,0.1578,0.1769,0.178,0.1522,0.0,0.1584,0.0,530.0,530.0,0.2548,0.1963,0.3612,0.2496,581.0,530.0,0.0,1111.0,0.0,0.0,1.0,0.0,3.0,1.0,0.1343,6.0,0.1814,0.0,0.0,0.1201,1935.0,0.2067,1.0,288.0,0.193,0.2296,0.2652,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,0.1035,0.1726
120.0,0.259,44.0,6442.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.0688,0.1133,0.1256,0.2377,0.1335,8.0,5.0,2006.0,2006.0,0.1505,0.1048,0.0856,0.0765,0.2631,178.0,0.2786,0.2509,0.2331,0.2273,0.3102,0.2071,0.2099,24.0,0.1584,0.0,1346.0,1370.0,0.2548,0.2964,0.6388,0.2496,1370.0,0.0,0.0,1370.0,0.0,0.0,2.0,0.0,2.0,1.0,0.2698,6.0,0.1814,1.0,0.2122,0.1817,2006.0,0.2939,2.0,484.0,0.193,0.2296,0.4298,120.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,0.1035,0.1726
70.0,0.1713,50.0,10300.0,0.5818,0.0,0.2493,0.1887,0.5682,0.1826,0.3097,0.0279,0.1132,0.084,0.2426,0.1593,7.0,6.0,1921.0,1950.0,0.1505,0.1048,0.0653,0.0556,0.1548,0.0,0.1736,0.2509,0.1369,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,576.0,576.0,0.2548,0.2163,0.6388,0.2496,902.0,808.0,0.0,1710.0,0.0,0.0,2.0,0.0,3.0,1.0,0.178,9.0,0.1814,0.0,0.0,0.1201,1990.0,0.2067,2.0,480.0,0.193,0.2296,0.4298,12.0,11.0,64.0,0.0,0.0,0.0,0.0,0.2971,0.0,0.0,4.0,2010.0,0.1035,0.1726
60.0,0.259,71.75845555930324,9375.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.043,0.1133,0.1256,0.2426,0.1593,7.0,5.0,1997.0,1998.0,0.1505,0.1048,0.0856,0.0765,0.2028,573.0,0.1736,0.2509,0.2331,0.2273,0.2666,0.178,0.2099,739.0,0.1584,0.0,318.0,1057.0,0.2548,0.2964,0.6388,0.2496,1057.0,977.0,0.0,2034.0,1.0,0.0,2.0,1.0,3.0,1.0,0.2698,8.0,0.1814,0.0,0.0,0.1817,1998.0,0.2939,2.0,645.0,0.193,0.2296,0.4298,576.0,36.0,0.0,0.0,0.0,0.0,0.0,0.2971,0.0,0.0,2.0,2009.0,0.1035,0.1726
60.0,0.259,76.0,9591.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0688,0.1133,0.1256,0.2426,0.1593,8.0,5.0,2004.0,2005.0,0.1505,0.1048,0.0856,0.0765,0.2028,344.0,0.2786,0.2509,0.2331,0.3667,0.2666,0.222,0.1522,0.0,0.1584,0.0,1143.0,1143.0,0.2548,0.2964,0.6388,0.2496,1143.0,1330.0,0.0,2473.0,0.0,0.0,2.0,1.0,4.0,1.0,0.2698,9.0,0.1814,1.0,0.2122,0.2281,2004.0,0.2939,3.0,852.0,0.193,0.2296,0.4298,192.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,0.1035,0.1726
20.0,0.259,84.98923421771276,19900.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1826,0.3097,0.0317,0.1387,0.1256,0.2426,0.1335,7.0,5.0,1970.0,1989.0,0.1505,0.1048,0.0705,0.0599,0.2028,287.0,0.1736,0.2509,0.155,0.2273,0.2666,0.2769,0.2099,912.0,0.1584,0.0,1035.0,1947.0,0.2548,0.1963,0.6388,0.2496,2207.0,0.0,0.0,2207.0,1.0,0.0,2.0,0.0,3.0,1.0,0.178,7.0,0.1448,1.0,0.2122,0.1817,1970.0,0.2939,2.0,576.0,0.193,0.2296,0.4298,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2010.0,0.1035,0.1726
20.0,0.259,72.0,10665.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.043,0.1133,0.1256,0.2426,0.1335,7.0,5.0,2003.0,2003.0,0.1505,0.1048,0.0856,0.0765,0.2028,167.0,0.2786,0.2509,0.2331,0.2273,0.2666,0.222,0.2099,1013.0,0.1584,0.0,440.0,1453.0,0.2548,0.2964,0.6388,0.2496,1479.0,0.0,0.0,1479.0,1.0,0.0,2.0,0.0,3.0,1.0,0.2698,7.0,0.1814,0.0,0.0,0.1817,2003.0,0.2939,2.0,558.0,0.193,0.2296,0.4298,144.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,0.1035,0.1726
30.0,0.1713,47.0,4608.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1875,0.3097,0.0279,0.0829,0.1256,0.2426,0.1335,4.0,6.0,1945.0,1950.0,0.1505,0.1048,0.0599,0.0534,0.1548,0.0,0.1736,0.2303,0.155,0.1578,0.2666,0.178,0.1522,0.0,0.1584,0.0,747.0,747.0,0.2548,0.1963,0.6388,0.2496,747.0,0.0,0.0,747.0,0.0,0.0,1.0,0.0,2.0,1.0,0.178,4.0,0.1814,0.0,0.0,0.1817,1945.0,0.2067,1.0,220.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,0.1035,0.1726
50.0,0.259,81.0,15593.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1875,0.3097,0.0462,0.1133,0.1256,0.2426,0.1086,7.0,4.0,1953.0,1953.0,0.1505,0.1048,0.078,0.0407,0.1548,0.0,0.2786,0.2509,0.155,0.1578,0.2666,0.178,0.1333,603.0,0.1584,0.0,701.0,1304.0,0.2333,0.1963,0.6388,0.2496,1304.0,983.0,0.0,2287.0,0.0,0.0,2.0,0.0,3.0,1.0,0.178,7.0,0.1814,1.0,0.1928,0.1817,1953.0,0.3491,2.0,667.0,0.193,0.2296,0.4298,0.0,21.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,0.1035,0.1726
20.0,0.259,95.0,13651.0,0.5818,0.0,0.2493,0.2376,0.5682,0.1826,0.3097,0.0317,0.1133,0.1256,0.2426,0.1335,7.0,6.0,1973.0,1973.0,0.1505,0.1048,0.0705,0.0599,0.2028,1115.0,0.1736,0.2303,0.155,0.2273,0.2666,0.2769,0.1441,1880.0,0.1584,0.0,343.0,2223.0,0.2548,0.2964,0.6388,0.2496,2223.0,0.0,0.0,2223.0,1.0,0.0,2.0,0.0,3.0,1.0,0.178,8.0,0.1814,2.0,0.2122,0.1817,1973.0,0.3491,2.0,516.0,0.193,0.2296,0.4298,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,0.1035,0.1726
20.0,0.259,69.0,7599.0,0.5818,0.0,0.1993,0.2376,0.5682,0.1875,0.3097,0.034,0.1133,0.1256,0.2426,0.1335,4.0,6.0,1982.0,2006.0,0.1505,0.1048,0.0653,0.0599,0.1548,0.0,0.1736,0.2509,0.155,0.1578,0.2666,0.178,0.1441,565.0,0.1584,0.0,280.0,845.0,0.2548,0.1963,0.6388,0.2496,845.0,0.0,0.0,845.0,1.0,0.0,1.0,0.0,2.0,1.0,0.178,4.0,0.1814,0.0,0.0,0.1201,1987.0,0.2067,2.0,360.0,0.193,0.2296,0.4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,0.1035,0.1726
